[NÚMERO DE SERIES]
1

[NÚMERO DE REGISTROS]
8036

[VALOR DE DATOS FALTANTES]
2009 9 7 -9999.000
2009 9 8 -9999.000
2009 9 9 -9999.000
2009 9 10 -9999.000
2009 9 11 -9999.000
2009 9 12 -9999.000
2009 9 13 -9999.000
2009 9 14 -9999.000
2009 9 15 -9999.000
2009 9 16 -9999.000
2009 9 17 -9999.000
2009 9 18 350784.000
2009 9 19 350784.000
2009 9 20 -9999.000
2009 9 21 -9999.000
2009 9 22 -9999.000
2009 9 23 -9999.000
2009 9 24 -9999.000
2009 9 25 -9999.000
2009 9 26 -9999.000
2009 9 27 -9999.000
2009 9 28 -9999.000
2009 9 29 -9999.000
2009 9 30 -9999.000
2009 10 1 -9999.000
2009 10 2 -9999.000
2009 10 3 -9999.000
2009 10 4 -9999.000
2009 10 5 -9999.000
2009 10 6 -9999.000
2009 10 7 -9999.000
2009 10 8 -9999.000
2009 10 9 -9999.000
2009 10 10 -9999.000
2009 10 11 -9999.000
2009 10 12 350784.000
2009 10 13 -9999.000
2009 10 14 350784.000
2009 10 15 350784.000
2009 10 16 350784.000
2009 10 17 350784.000
2009 10 18 350784.000
2009 10 19 350784.000
2009 10 20 350784.000
2009 10 21 350784.000
2009 10 22 350784.000
2009 10 23 350784.000
2009 10 24 350784.000
2009 10 25 350784.000
2009 10 26 350784.000
2009 10 27 350784.000
2009 10 28 350784.000
2009 10 29 350784.000
2009 10 30 350784.000
2009 10 31 350784.000
2009 11 1 350784.000
2009 11 2 350784.000
2009 11 3 350784.000
2009 11 4 350784.000
2009 11 5 350784.000
2009 11 6 350784.000
2009 11 7 350784.000
2009 11 8 350784.000
2009 11 9 350784.000
2009 11 10 350784.000
2009 11 11 350784.000
2009 11 12 350784.000
2009 11 13 350784.000
2009 11 14 350784.000
2009 11 15 350784.000
2009 11 16 350784.000
2009 11 17 350784.000
2009 11 18 350784.000
2009 11 19 350784.000
2009 11 20 350784.000
2009 11 21 350784.000
2009 11 22 350784.000
2009 11 23 350784.000
2009 11 24 350784.000
2009 11 25 350784.000
2009 11 26 350784.000
2009 11 27 350784.000
2009 11 28 350784.000
2009 11 29 350784.000
2009 11 30 -9999.000
2009 12 1 -9999.000
2009 12 2 -9999.000
2009 12 3 -9999.000
2009 12 4 -9999.000
2009 12 5 -9999.000
2009 12 6 -9999.000
2009 12 7 -9999.000
2009 12 8 -9999.000
2009 12 9 -9999.000
2009 12 10 -9999.000
2009 12 11 -9999.000
2009 12 12 -9999.000
2009 12 13 -9999.000
2009 12 14 -9999.000
2009 12 15 -9999.000
2009 12 16 -9999.000
2009 12 17 -9999.000
2009 12 18 -9999.000
2009 12 19 -9999.000
2009 12 20 350784.000
2009 12 21 -9999.000
2009 12 22 -9999.000
2009 12 23 -9999.000
2009 12 24 -9999.000
2009 12 25 -9999.000
2009 12 26 -9999.000
2009 12 27 -9999.000
2009 12 28 -9999.000
2009 12 29 -9999.000
2009 12 30 -9999.000
2009 12 31 -9999.000
2010 1 1 -9999.000
2010 1 2 -9999.000
2010 1 3 -9999.000
2010 1 4 -9999.000
2010 1 5 -9999.000
2010 1 6 -9999.000
2010 1 7 -9999.000
2010 1 8 -9999.000
2010 1 9 -9999.000
2010 1 10 350784.000
2010 1 11 -9999.000
2010 1 12 -9999.000
2010 1 13 -9999.000
2010 1 14 -9999.000
2010 1 15 -9999.000
2010 1 16 -9999.000
2010 1 17 -9999.000
2010 1 18 -9999.000
2010 1 19 350784.000
2010 1 20 -9999.000
2010 1 21 -9999.000
2010 1 22 -9999.000
2010 1 23 -9999.000
2010 1 24 -9999.000
2010 1 25 -9999.000
2010 1 26 350784.000
2010 1 27 -9999.000
2010 1 28 -9999.000
2010 1 29 -9999.000
2010 1 30 -9999.000
2010 1 31 -9999.000
2010 2 1 -9999.000
2010 2 2 -9999.000
2010 2 3 -9999.000
2010 2 4 -9999.000
2010 2 5 -9999.000
2010 2 6 -9999.000
2010 2 7 -9999.000
2010 2 8 -9999.000
2010 2 9 -9999.000
2010 2 10 -9999.000
2010 2 11 -9999.000
2010 2 12 -9999.000
2010 2 13 -9999.000
2010 2 14 -9999.000
2010 2 15 -9999.000
2010 2 16 -9999.000
2010 2 17 -9999.000
2010 2 18 -9999.000
2010 2 19 -9999.000
2010 2 20 -9999.000
2010 2 21 -9999.000
2010 2 22 -9999.000
2010 2 23 -9999.000
2010 2 24 -9999.000
2010 2 25 -9999.000
2010 2 26 -9999.000
2010 2 27 -9999.000
2010 2 28 -9999.000
2010 3 1 -9999.000
2010 3 2 -9999.000
2010 3 3 -9999.000
2010 3 4 -9999.000
2010 3 5 -9999.000
2010 3 6 350784.000
2010 3 7 350784.000
2010 3 8 -9999.000
2010 3 9 350784.000
2010 3 10 -9999.000
2010 3 11 -9999.000
2010 3 12 -9999.000
2010 3 13 -9999.000
2010 3 14 -9999.000
2010 3 15 -9999.000
2010 3 16 -9999.000
2010 3 17 -9999.000
2010 3 18 -9999.000
2010 3 19 -9999.000
2010 3 20 -9999.000
2010 3 21 -9999.000
2010 3 22 -9999.000
2010 3 23 -9999.000
2010 3 24 -9999.000
2010 3 25 -9999.000
2010 3 26 -9999.000
2010 3 27 -9999.000
2010 3 28 -9999.000
2010 3 29 -9999.000
2010 3 30 -9999.000
2010 3 31 -9999.000
2010 4 1 350784.000
2010 4 2 -9999.000
2010 4 3 350784.000
2010 4 4 350784.000
2010 4 5 350784.000
2010 4 6 350784.000
2010 4 7 350784.000
2010 4 8 350784.000
2010 4 9 350784.000
2010 4 10 350784.000
2010 4 11 350784.000
2010 4 12 350784.000
2010 4 13 350784.000
2010 4 14 350784.000
2010 4 15 350784.000
2010 4 16 350784.000
2010 4 17 350784.000
2010 4 18 350784.000
2010 4 19 350784.000
2010 4 20 350784.000
2010 4 21 -9999.000
2010 4 22 -9999.000
2010 4 23 -9999.000
2010 4 24 -9999.000
2010 4 25 -9999.000
2010 4 26 -9999.000
2010 4 27 -9999.000
2010 4 28 -9999.000
2010 4 29 -9999.000
2010 4 30 -9999.000
2010 5 1 -9999.000
2010 5 2 -9999.000
2010 5 3 350784.000
2010 5 4 350784.000
2010 5 5 350784.000
2010 5 6 350784.000
2010 5 7 350784.000
2010 5 8 350784.000
2010 5 9 350784.000
2010 5 10 350784.000
2010 5 11 350784.000
2010 5 12 -9999.000
2010 5 13 -9999.000
2010 5 14 -9999.000
2010 5 15 -9999.000
2010 5 16 -9999.000
2010 5 17 -9999.000
2010 5 18 -9999.000
2010 5 19 -9999.000
2010 5 20 -9999.000
2010 5 21 -9999.000
2010 5 22 350784.000
2010 5 23 -9999.000
2010 5 24 -9999.000
2010 5 25 350784.000
2010 5 26 -9999.000
2010 5 27 -9999.000
2010 5 28 -9999.000
2010 5 29 -9999.000
2010 5 30 -9999.000
2010 5 31 350784.000
2010 6 1 350784.000
2010 6 2 350784.000
2010 6 3 350784.000
2010 6 4 350784.000
2010 6 5 350784.000
2010 6 6 350784.000
2010 6 7 350784.000
2010 6 8 350784.000
2010 6 9 350784.000
2010 6 10 350784.000
2010 6 11 350784.000
2010 6 12 350784.000
2010 6 13 350784.000
2010 6 14 350784.000
2010 6 15 350784.000
2010 6 16 350784.000
2010 6 17 350784.000
2010 6 18 350784.000
2010 6 19 350784.000
2010 6 20 350784.000
2010 6 21 350784.000
2010 6 22 350784.000
2010 6 23 -9999.000
2010 6 24 350784.000
2010 6 25 350784.000
2010 6 26 350784.000
2010 6 27 350784.000
2010 6 28 350784.000
2010 6 29 350784.000
2010 6 30 350784.000
2010 7 1 350784.000
2010 7 2 350784.000
2010 7 3 350784.000
2010 7 4 350784.000
2010 7 5 350784.000
2010 7 6 350784.000
2010 7 7 350784.000
2010 7 8 350784.000
2010 7 9 350784.000
2010 7 10 350784.000
2010 7 11 350784.000
2010 7 12 350784.000
2010 7 13 350784.000
2010 7 14 350784.000
2010 7 15 350784.000
2010 7 16 350784.000
2010 7 17 350784.000
2010 7 18 350784.000
2010 7 19 350784.000
2010 7 20 350784.000
2010 7 21 350784.000
2010 7 22 350784.000
2010 7 23 350784.000
2010 7 24 350784.000
2010 7 25 350784.000
2010 7 26 350784.000
2010 7 27 350784.000
2010 7 28 350784.000
2010 7 29 350784.000
2010 7 30 350784.000
2010 7 31 350784.000
2010 8 1 350784.000
2010 8 2 350784.000
2010 8 3 350784.000
2010 8 4 350784.000
2010 8 5 350784.000
2010 8 6 350784.000
2010 8 7 350784.000
2010 8 8 350784.000
2010 8 9 350784.000
2010 8 10 350784.000
2010 8 11 350784.000
2010 8 12 350784.000
2010 8 13 350784.000
2010 8 14 350784.000
2010 8 15 350784.000
2010 8 16 350784.000
2010 8 17 350784.000
2010 8 18 350784.000
2010 8 19 350784.000
2010 8 20 350784.000
2010 8 21 350784.000
2010 8 22 350784.000
2010 8 23 350784.000
2010 8 24 350784.000
2010 8 25 350784.000
2010 8 26 350784.000
2010 8 27 350784.000
2010 8 28 350784.000
2010 8 29 350784.000
2010 8 30 350784.000
2010 8 31 350784.000
2010 9 1 350784.000
2010 9 2 350784.000
2010 9 3 350784.000
2010 9 4 350784.000
2010 9 5 350784.000
2010 9 6 350784.000
2010 9 7 350784.000
2010 9 8 350784.000
2010 9 9 350784.000
2010 9 10 350784.000
2010 9 11 350784.000
2010 9 12 350784.000
2010 9 13 350784.000
2010 9 14 350784.000
2010 9 15 350784.000
2010 9 16 350784.000
2010 9 17 350784.000
2010 9 18 350784.000
2010 9 19 350784.000
2010 9 20 350784.000
2010 9 21 350784.000
2010 9 22 350784.000
2010 9 23 350784.000
2010 9 24 350784.000
2010 9 25 350784.000
2010 9 26 350784.000
2010 9 27 350784.000
2010 9 28 350784.000
2010 9 29 350784.000
2010 9 30 350784.000
2010 10 1 350784.000
2010 10 2 350784.000
2010 10 3 350784.000
2010 10 4 350784.000
2010 10 5 350784.000
2010 10 6 350784.000
2010 10 7 350784.000
2010 10 8 350784.000
2010 10 9 350784.000
2010 10 10 350784.000
2010 10 11 350784.000
2010 10 12 350784.000
2010 10 13 350784.000
2010 10 14 350784.000
2010 10 15 350784.000
2010 10 16 350784.000
2010 10 17 350784.000
2010 10 18 350784.000
2010 10 19 350784.000
2010 10 20 350784.000
2010 10 21 350784.000
2010 10 22 350784.000
2010 10 23 350784.000
2010 10 24 350784.000
2010 10 25 350784.000
2010 10 26 350784.000
2010 10 27 350784.000
2010 10 28 350784.000
2010 10 29 350784.000
2010 10 30 350784.000
2010 10 31 350784.000
2010 11 1 350784.000
2010 11 2 350784.000
2010 11 3 350784.000
2010 11 4 350784.000
2010 11 5 350784.000
2010 11 6 350784.000
2010 11 7 350784.000
2010 11 8 350784.000
2010 11 9 350784.000
2010 11 10 350784.000
2010 11 11 350784.000
2010 11 12 350784.000
2010 11 13 350784.000
2010 11 14 350784.000
2010 11 15 350784.000
2010 11 16 350784.000
2010 11 17 350784.000
2010 11 18 350784.000
2010 11 19 350784.000
2010 11 20 350784.000
2010 11 21 350784.000
2010 11 22 350784.000
2010 11 23 350784.000
2010 11 24 350784.000
2010 11 25 350784.000
2010 11 26 350784.000
2010 11 27 350784.000
2010 11 28 350784.000
2010 11 29 350784.000
2010 11 30 350784.000
2010 12 1 350784.000
2010 12 2 350784.000
2010 12 3 350784.000
2010 12 4 350784.000
2010 12 5 350784.000
2010 12 6 350784.000
2010 12 7 350784.000
2010 12 8 350784.000
2010 12 9 350784.000
2010 12 10 350784.000
2010 12 11 350784.000
2010 12 12 350784.000
2010 12 13 350784.000
2010 12 14 350784.000
2010 12 15 350784.000
2010 12 16 350784.000
2010 12 17 350784.000
2010 12 18 350784.000
2010 12 19 350784.000
2010 12 20 350784.000
2010 12 21 350784.000
2010 12 22 350784.000
2010 12 23 350784.000
2010 12 24 350784.000
2010 12 25 350784.000
2010 12 26 350784.000
2010 12 27 350784.000
2010 12 28 350784.000
2010 12 29 350784.000
2010 12 30 350784.000
2010 12 31 350784.000
2011 1 1 350784.000
2011 1 2 350784.000
2011 1 3 350784.000
2011 1 4 350784.000
2011 1 5 350784.000
2011 1 6 350784.000
2011 1 7 350784.000
2011 1 8 350784.000
2011 1 9 350784.000
2011 1 10 350784.000
2011 1 11 350784.000
2011 1 12 350784.000
2011 1 13 350784.000
2011 1 14 350784.000
2011 1 15 350784.000
2011 1 16 350784.000
2011 1 17 350784.000
2011 1 18 350784.000
2011 1 19 350784.000
2011 1 20 350784.000
2011 1 21 350784.000
2011 1 22 350784.000
2011 1 23 350784.000
2011 1 24 350784.000
2011 1 25 350784.000
2011 1 26 350784.000
2011 1 27 350784.000
2011 1 28 350784.000
2011 1 29 350784.000
2011 1 30 350784.000
2011 1 31 350784.000
2011 2 1 350784.000
2011 2 2 350784.000
2011 2 3 350784.000
2011 2 4 350784.000
2011 2 5 350784.000
2011 2 6 350784.000
2011 2 7 350784.000
2011 2 8 350784.000
2011 2 9 350784.000
2011 2 10 350784.000
2011 2 11 350784.000
2011 2 12 350784.000
2011 2 13 350784.000
2011 2 14 350784.000
2011 2 15 350784.000
2011 2 16 350784.000
2011 2 17 350784.000
2011 2 18 350784.000
2011 2 19 350784.000
2011 2 20 350784.000
2011 2 21 350784.000
2011 2 22 350784.000
2011 2 23 350784.000
2011 2 24 350784.000
2011 2 25 350784.000
2011 2 26 350784.000
2011 2 27 350784.000
2011 2 28 350784.000
2011 3 1 350784.000
2011 3 2 350784.000
2011 3 3 350784.000
2011 3 4 350784.000
2011 3 5 350784.000
2011 3 6 350784.000
2011 3 7 350784.000
2011 3 8 350784.000
2011 3 9 350784.000
2011 3 10 350784.000
2011 3 11 350784.000
2011 3 12 350784.000
2011 3 13 350784.000
2011 3 14 350784.000
2011 3 15 350784.000
2011 3 16 350784.000
2011 3 17 350784.000
2011 3 18 350784.000
2011 3 19 350784.000
2011 3 20 350784.000
2011 3 21 350784.000
2011 3 22 350784.000
2011 3 23 350784.000
2011 3 24 350784.000
2011 3 25 350784.000
2011 3 26 350784.000
2011 3 27 350784.000
2011 3 28 350784.000
2011 3 29 350784.000
2011 3 30 350784.000
2011 3 31 350784.000
2011 4 1 350784.000
2011 4 2 350784.000
2011 4 3 350784.000
2011 4 4 350784.000
2011 4 5 350784.000
2011 4 6 350784.000
2011 4 7 350784.000
2011 4 8 350784.000
2011 4 9 350784.000
2011 4 10 350784.000
2011 4 11 350784.000
2011 4 12 350784.000
2011 4 13 350784.000
2011 4 14 350784.000
2011 4 15 350784.000
2011 4 16 350784.000
2011 4 17 350784.000
2011 4 18 350784.000
2011 4 19 350784.000
2011 4 20 350784.000
2011 4 21 350784.000
2011 4 22 350784.000
2011 4 23 350784.000
2011 4 24 350784.000
2011 4 25 350784.000
2011 4 26 350784.000
2011 4 27 350784.000
2011 4 28 350784.000
2011 4 29 350784.000
2011 4 30 350784.000
2011 5 1 350784.000
2011 5 2 350784.000
2011 5 3 350784.000
2011 5 4 350784.000
2011 5 5 350784.000
2011 5 6 350784.000
2011 5 7 350784.000
2011 5 8 350784.000
2011 5 9 350784.000
2011 5 10 350784.000
2011 5 11 350784.000
2011 5 12 350784.000
2011 5 13 350784.000
2011 5 14 350784.000
2011 5 15 350784.000
2011 5 16 350784.000
2011 5 17 350784.000
2011 5 18 350784.000
2011 5 19 350784.000
2011 5 20 350784.000
2011 5 21 350784.000
2011 5 22 350784.000
2011 5 23 350784.000
2011 5 24 350784.000
2011 5 25 350784.000
2011 5 26 138844.800
2011 5 27 0.000
2011 5 28 0.000
2011 5 29 0.000
2011 5 30 0.000
2011 5 31 0.000
2011 6 1 204595.200
2011 6 2 350784.000
2011 6 3 350784.000
2011 6 4 350784.000
2011 6 5 350784.000
2011 6 6 350784.000
2011 6 7 350784.000
2011 6 8 350784.000
2011 6 9 350784.000
2011 6 10 350784.000
2011 6 11 350784.000
2011 6 12 350784.000
2011 6 13 350784.000
2011 6 14 350784.000
2011 6 15 350784.000
2011 6 16 350784.000
2011 6 17 350784.000
2011 6 18 350784.000
2011 6 19 350784.000
2011 6 20 350784.000
2011 6 21 350784.000
2011 6 22 350784.000
2011 6 23 350784.000
2011 6 24 350784.000
2011 6 25 350784.000
2011 6 26 350784.000
2011 6 27 350784.000
2011 6 28 347155.200
2011 6 29 350784.000
2011 6 30 350784.000
2011 7 1 321580.800
2011 7 2 314236.800
2011 7 3 296006.400
2011 7 4 336182.400
2011 7 5 285033.600
2011 7 6 343440.000
2011 7 7 292291.200
2011 7 8 292291.200
2011 7 9 292291.200
2011 7 10 306979.200
2011 7 11 314236.800
2011 7 12 343440.000
2011 7 13 350784.000
2011 7 14 339811.200
2011 7 15 343440.000
2011 7 16 299635.200
2011 7 17 288662.400
2011 7 18 299635.200
2011 7 19 317865.600
2011 7 20 281318.400
2011 7 21 292291.200
2011 7 22 288662.400
2011 7 23 281318.400
2011 7 24 306979.200
2011 7 25 288662.400
2011 7 26 296006.400
2011 7 27 350784.000
2011 7 28 350784.000
2011 7 29 350784.000
2011 7 30 350784.000
2011 7 31 350784.000
2011 8 1 317865.600
2011 8 2 350784.000
2011 8 3 343440.000
2011 8 4 306979.200
2011 8 5 281318.400
2011 8 6 277689.600
2011 8 7 288662.400
2011 8 8 285033.600
2011 8 9 292291.200
2011 8 10 277689.600
2011 8 11 350784.000
2011 8 12 350784.000
2011 8 13 285033.600
2011 8 14 350784.000
2011 8 15 321580.800
2011 8 16 306979.200
2011 8 17 350784.000
2011 8 18 299635.200
2011 8 19 336182.400
2011 8 20 350784.000
2011 8 21 350784.000
2011 8 22 350784.000
2011 8 23 350784.000
2011 8 24 350784.000
2011 8 25 303264.000
2011 8 26 339811.200
2011 8 27 350784.000
2011 8 28 350784.000
2011 8 29 317865.600
2011 8 30 281318.400
2011 8 31 350784.000
2011 9 1 317865.600
2011 9 2 296006.400
2011 9 3 347155.200
2011 9 4 310608.000
2011 9 5 288662.400
2011 9 6 328838.400
2011 9 7 306979.200
2011 9 8 350784.000
2011 9 9 336182.400
2011 9 10 296006.400
2011 9 11 350784.000
2011 9 12 343440.000
2011 9 13 296006.400
2011 9 14 303264.000
2011 9 15 328838.400
2011 9 16 142473.600
2011 9 17 86.400
2011 9 18 432.000
2011 9 19 345.600
2011 9 20 432.000
2011 9 21 0.000
2011 9 22 0.000
2011 9 23 0.000
2011 9 24 9244.800
2011 9 25 16329.600
2011 9 26 14774.400
2011 9 27 13651.200
2011 9 28 11750.400
2011 9 29 16329.600
2011 9 30 12355.200
2011 10 1 16156.800
2011 10 2 15120.000
2011 10 3 14083.200
2011 10 4 16329.600
2011 10 5 16761.600
2011 10 6 138585.600
2011 10 7 314236.800
2011 10 8 350784.000
2011 10 9 350784.000
2011 10 10 350784.000
2011 10 11 350784.000
2011 10 12 350784.000
2011 10 13 350784.000
2011 10 14 350784.000
2011 10 15 350784.000
2011 10 16 350784.000
2011 10 17 350784.000
2011 10 18 350784.000
2011 10 19 350784.000
2011 10 20 350784.000
2011 10 21 321580.800
2011 10 22 296006.400
2011 10 23 350784.000
2011 10 24 350784.000
2011 10 25 350784.000
2011 10 26 336182.400
2011 10 27 306979.200
2011 10 28 350784.000
2011 10 29 350784.000
2011 10 30 350784.000
2011 10 31 310608.000
2011 11 1 288662.400
2011 11 2 350784.000
2011 11 3 350784.000
2011 11 4 350784.000
2011 11 5 350784.000
2011 11 6 350784.000
2011 11 7 350784.000
2011 11 8 350784.000
2011 11 9 350784.000
2011 11 10 350784.000
2011 11 11 350784.000
2011 11 12 347155.200
2011 11 13 350784.000
2011 11 14 350784.000
2011 11 15 350784.000
2011 11 16 350784.000
2011 11 17 336182.400
2011 11 18 350784.000
2011 11 19 350784.000
2011 11 20 343440.000
2011 11 21 350784.000
2011 11 22 321580.800
2011 11 23 350784.000
2011 11 24 350784.000
2011 11 25 328838.400
2011 11 26 303264.000
2011 11 27 350784.000
2011 11 28 350784.000
2011 11 29 350784.000
2011 11 30 350784.000
2011 12 1 350784.000
2011 12 2 350784.000
2011 12 3 343440.000
2011 12 4 350784.000
2011 12 5 350784.000
2011 12 6 350784.000
2011 12 7 350784.000
2011 12 8 350784.000
2011 12 9 350784.000
2011 12 10 310608.000
2011 12 11 350784.000
2011 12 12 350784.000
2011 12 13 350784.000
2011 12 14 350784.000
2011 12 15 350784.000
2011 12 16 350784.000
2011 12 17 350784.000
2011 12 18 350784.000
2011 12 19 350784.000
2011 12 20 306979.200
2011 12 21 296006.400
2011 12 22 303264.000
2011 12 23 288662.400
2011 12 24 350784.000
2011 12 25 296006.400
2011 12 26 350784.000
2011 12 27 350784.000
2011 12 28 314236.800
2011 12 29 350784.000
2011 12 30 350784.000
2011 12 31 328838.400
2012 1 1 288662.400
2012 1 2 350784.000
2012 1 3 350784.000
2012 1 4 350784.000
2012 1 5 350784.000
2012 1 6 350784.000
2012 1 7 350784.000
2012 1 8 350784.000
2012 1 9 332553.600
2012 1 10 350784.000
2012 1 11 310608.000
2012 1 12 350784.000
2012 1 13 347155.200
2012 1 14 336873.600
2012 1 15 350352.000
2012 1 16 350784.000
2012 1 17 350784.000
2012 1 18 350784.000
2012 1 19 350784.000
2012 1 20 350784.000
2012 1 21 350784.000
2012 1 22 350784.000
2012 1 23 350784.000
2012 1 24 350784.000
2012 1 25 350784.000
2012 1 26 350784.000
2012 1 27 350784.000
2012 1 28 350611.200
2012 1 29 347328.000
2012 1 30 343353.600
2012 1 31 326592.000
2012 2 1 305164.800
2012 2 2 341020.800
2012 2 3 350784.000
2012 2 4 296006.400
2012 2 5 325209.600
2012 2 6 350784.000
2012 2 7 285033.600
2012 2 8 350784.000
2012 2 9 306979.200
2012 2 10 350784.000
2012 2 11 350784.000
2012 2 12 350784.000
2012 2 13 350784.000
2012 2 14 310608.000
2012 2 15 321321.600
2012 2 16 346032.000
2012 2 17 341107.200
2012 2 18 324777.600
2012 2 19 330998.400
2012 2 20 296438.400
2012 2 21 283132.800
2012 2 22 269827.200
2012 2 23 266889.600
2012 2 24 263779.200
2012 2 25 317692.800
2012 2 26 320457.600
2012 2 27 316915.200
2012 2 28 315619.200
2012 2 29 312508.800
2012 3 1 308016.000
2012 3 2 259718.400
2012 3 3 275270.400
2012 3 4 251510.400
2012 3 5 308880.000
2012 3 6 310003.200
2012 3 7 306201.600
2012 3 8 302572.800
2012 3 9 301104.000
2012 3 10 316656.000
2012 3 11 316396.800
2012 3 12 290908.800
2012 3 13 268531.200
2012 3 14 306288.000
2012 3 15 302659.200
2012 3 16 299635.200
2012 3 17 280368.000
2012 3 18 312422.400
2012 3 19 350784.000
2012 3 20 350784.000
2012 3 21 350784.000
2012 3 22 350784.000
2012 3 23 339811.200
2012 3 24 350784.000
2012 3 25 350784.000
2012 3 26 350784.000
2012 3 27 350784.000
2012 3 28 347155.200
2012 3 29 347155.200
2012 3 30 350784.000
2012 3 31 277689.600
2012 4 1 350784.000
2012 4 2 303264.000
2012 4 3 350784.000
2012 4 4 350784.000
2012 4 5 350784.000
2012 4 6 350784.000
2012 4 7 350784.000
2012 4 8 350784.000
2012 4 9 350784.000
2012 4 10 350784.000
2012 4 11 350784.000
2012 4 12 350784.000
2012 4 13 350784.000
2012 4 14 350784.000
2012 4 15 350784.000
2012 4 16 350784.000
2012 4 17 350784.000
2012 4 18 350784.000
2012 4 19 350784.000
2012 4 20 350784.000
2012 4 21 350784.000
2012 4 22 350784.000
2012 4 23 350784.000
2012 4 24 317865.600
2012 4 25 296006.400
2012 4 26 350784.000
2012 4 27 317865.600
2012 4 28 350784.000
2012 4 29 328838.400
2012 4 30 350784.000
2012 5 1 350784.000
2012 5 2 350784.000
2012 5 3 325209.600
2012 5 4 350784.000
2012 5 5 350784.000
2012 5 6 314236.800
2012 5 7 350784.000
2012 5 8 350784.000
2012 5 9 350784.000
2012 5 10 350784.000
2012 5 11 350784.000
2012 5 12 328838.400
2012 5 13 350784.000
2012 5 14 310608.000
2012 5 15 310608.000
2012 5 16 292291.200
2012 5 17 285033.600
2012 5 18 350784.000
2012 5 19 350784.000
2012 5 20 350784.000
2012 5 21 314236.800
2012 5 22 314236.800
2012 5 23 296006.400
2012 5 24 306892.800
2012 5 25 350784.000
2012 5 26 314236.800
2012 5 27 277689.600
2012 5 28 317865.600
2012 5 29 277689.600
2012 5 30 350784.000
2012 5 31 317865.600
2012 6 1 350784.000
2012 6 2 332553.600
2012 6 3 328838.400
2012 6 4 314236.800
2012 6 5 271814.400
2012 6 6 274838.400
2012 6 7 266716.800
2012 6 8 276998.400
2012 6 9 263433.600
2012 6 10 254707.200
2012 6 11 282614.400
2012 6 12 313632.000
2012 6 13 331689.600
2012 6 14 350784.000
2012 6 15 343440.000
2012 6 16 350784.000
2012 6 17 350784.000
2012 6 18 296006.400
2012 6 19 281318.400
2012 6 20 285033.600
2012 6 21 350784.000
2012 6 22 306979.200
2012 6 23 350784.000
2012 6 24 348883.200
2012 6 25 342230.400
2012 6 26 301276.800
2012 6 27 279763.200
2012 6 28 262224.000
2012 6 29 322617.600
2012 6 30 337478.400
2012 7 1 299635.200
2012 7 2 296006.400
2012 7 3 339811.200
2012 7 4 321148.800
2012 7 5 350697.600
2012 7 6 292118.400
2012 7 7 286329.600
2012 7 8 282787.200
2012 7 9 268444.800
2012 7 10 332899.200
2012 7 11 349142.400
2012 7 12 350784.000
2012 7 13 350784.000
2012 7 14 303264.000
2012 7 15 332553.600
2012 7 16 332553.600
2012 7 17 303264.000
2012 7 18 292291.200
2012 7 19 321580.800
2012 7 20 350524.800
2012 7 21 326419.200
2012 7 22 283737.600
2012 7 23 309398.400
2012 7 24 271209.600
2012 7 25 310953.600
2012 7 26 280627.200
2012 7 27 273888.000
2012 7 28 309312.000
2012 7 29 264038.400
2012 7 30 278985.600
2012 7 31 310608.000
2012 8 1 287452.800
2012 8 2 302832.000
2012 8 3 299289.600
2012 8 4 305596.800
2012 8 5 323481.600
2012 8 6 326592.000
2012 8 7 295142.400
2012 8 8 316742.400
2012 8 9 307929.600
2012 8 10 254966.400
2012 8 11 263433.600
2012 8 12 284688.000
2012 8 13 293932.800
2012 8 14 293587.200
2012 8 15 253756.800
2012 8 16 273283.200
2012 8 17 344476.800
2012 8 18 336182.400
2012 8 19 279504.000
2012 8 20 298598.400
2012 8 21 299030.400
2012 8 22 322790.400
2012 8 23 348105.600
2012 8 24 350784.000
2012 8 25 303264.000
2012 8 26 314236.800
2012 8 27 299635.200
2012 8 28 317865.600
2012 8 29 350611.200
2012 8 30 343526.400
2012 8 31 333504.000
2012 9 1 325296.000
2012 9 2 317260.800
2012 9 3 310435.200
2012 9 4 304646.400
2012 9 5 299203.200
2012 9 6 294710.400
2012 9 7 289699.200
2012 9 8 286243.200
2012 9 9 291945.600
2012 9 10 302054.400
2012 9 11 297302.400
2012 9 12 292982.400
2012 9 13 287971.200
2012 9 14 281750.400
2012 9 15 275961.600
2012 9 16 270259.200
2012 9 17 263865.600
2012 9 18 257817.600
2012 9 19 252115.200
2012 9 20 246931.200
2012 9 21 -9999.000
2012 9 22 -9999.000
2012 9 23 -9999.000
2012 9 24 -9999.000
2012 9 25 -9999.000
2012 9 26 -9999.000
2012 9 27 -9999.000
2012 9 28 -9999.000
2012 9 29 -9999.000
2012 9 30 -9999.000
2012 10 1 -9999.000
2012 10 2 -9999.000
2012 10 3 -9999.000
2012 10 4 -9999.000
2012 10 5 -9999.000
2012 10 6 -9999.000
2012 10 7 350784.000
2012 10 8 350784.000
2012 10 9 348192.000
2012 10 10 338169.600
2012 10 11 330998.400
2012 10 12 -9999.000
2012 10 13 350784.000
2012 10 14 -9999.000
2012 10 15 350784.000
2012 10 16 350784.000
2012 10 17 350784.000
2012 10 18 350784.000
2012 10 19 350784.000
2012 10 20 350784.000
2012 10 21 350784.000
2012 10 22 350784.000
2012 10 23 350784.000
2012 10 24 350784.000
2012 10 25 350784.000
2012 10 26 350784.000
